time_sn,ctrlong,ctrlatr,ax_m_s2,ay_m_s2,az_m_s2,p_rad_s,q_rad_s,r_rad_s,quat_e0,quat_ex,quat_ey,quat_ez,alpha_rad,beta_rad,tas_m_s,de_rad,dr_rad,da_rad,mass_kg,thrust_N_1,lat_rad,lon_rad,alt_m
63.3,1,1,0.284360918,-0.005211498,-9.795112761,0.000119019,-0.000211125,-0.001633157,0.999436055,-0.000943885,0.015587914,-0.029727474,0.055386283,0.000962651,25.01373404,0,0,0,10.49796566,6.357678089,0.785651341,-2.129320653,953.058044
63.32,1,1,0.284383357,-0.005313539,-9.794746167,8.76E-05,-0.000222784,-0.001638779,0.999435603,-0.000943175,0.0155857,-0.029743842,0.055385698,0.0009692,25.01332779,0,0,0,10.49796502,6.357898445,0.785651419,-2.129320659,953.0458996
63.34,1,1,0.284406085,-0.005414549,-9.794386536,5.94E-05,-0.000234193,-0.001640272,0.999435151,-0.000942767,0.015583379,-0.029760241,0.055385172,0.000975712,25.01292328,0,0,0,10.49796438,6.358116403,0.785651497,-2.129320666,953.0337533
63.36,1,1,0.284429111,-0.005513299,-9.794033839,3.47E-05,-0.000245352,-0.001637901,0.999434701,-0.000942626,0.015580953,-0.02977663,0.055384702,0.000982105,25.01252055,0,0,0,10.49796375,6.358331977,0.785651576,-2.129320672,953.0216052
63.38,1,1,0.284452446,-0.005608683,-9.793688051,1.36E-05,-0.000256258,-0.001631967,0.999434254,-0.000942718,0.015578424,-0.029792975,0.05538429,0.00098831,25.01211965,0,0,0,10.49796311,6.358545177,0.785651654,-2.129320679,953.009455
63.4,1,1,0.284476103,-0.005699725,-9.793349148,-3.75E-06,-0.00026691,-0.001622797,0.999433809,-0.000943003,0.015575793,-0.02980924,0.055383934,0.000994261,25.01172061,0,0,0,10.49796247,6.358756016,0.785651733,-2.129320685,952.9973025
63.42,1,1,0.284500094,-0.00578558,-9.793017111,-1.73E-05,-0.000277308,-0.001610741,0.999433369,-0.000943444,0.015573061,-0.029825397,0.055383633,0.000999903,25.01132347,0,0,0,10.49796184,6.358964503,0.785651811,-2.129320692,952.9851478
63.44,1,1,0.284524434,-0.005865539,-9.792691922,-2.70E-05,-0.000287451,-0.001596165,0.999432935,-0.000944002,0.01557023,-0.029841418,0.055383388,0.001005188,25.01092828,0,0,0,10.4979612,6.359170648,0.785651889,-2.129320698,952.9729905
63.46,1,1,0.284549135,-0.005939029,-9.792373561,-3.30E-05,-0.00029734,-0.001579441,0.999432506,-0.00094464,0.015567302,-0.029857281,0.055383198,0.001010077,25.01053508,0,0,0,10.49796056,6.359374462,0.785651968,-2.129320705,952.9608306
63.48,1,1,0.284574212,-0.006005609,-9.792062012,-3.54E-05,-0.000306976,-0.001560944,0.999432084,-0.000945319,0.015564278,-0.029872967,0.055383061,0.001014541,25.0101439,0,0,0,10.49795992,6.359575952,0.785652046,-2.129320711,952.948668
63.5,1,1,0.284599677,-0.006064968,-9.791757256,-3.44E-05,-0.00031636,-0.001541047,0.999431668,-0.000946005,0.015561159,-0.029888461,0.055382979,0.001018555,25.00975478,0,0,0,10.49795929,6.359775128,0.785652124,-2.129320718,952.9365025
63.52,1,1,0.284625541,-0.006116921,-9.791459273,-3.01E-05,-0.000325493,-0.001520113,0.99943126,-0.000946664,0.015557947,-0.029903751,0.055382949,0.001022107,25.00936776,0,0,0,10.49795865,6.359971998,0.785652203,-2.129320724,952.9243341
63.54,1,1,0.284651816,-0.006161397,-9.791168043,-2.29E-05,-0.000334377,-0.001498492,0.99943086,-0.000947265,0.015554643,-0.029918828,0.055382973,0.001025188,25.00898287,0,0,0,10.49795801,6.36016657,0.785652281,-2.129320731,952.9121625
63.56,1,1,0.284678511,-0.006198436,-9.790883541,-1.30E-05,-0.000343014,-0.00147652,0.999430467,-0.000947779,0.015551249,-0.029933689,0.055383048,0.001027799,25.00860016,0,0,0,10.49795737,6.360358851,0.78565236,-2.129320737,952.8999877
63.58,1,1,0.284705632,-0.006228181,-9.790605743,-6.09E-07,-0.000351407,-0.001454508,0.999430082,-0.00094818,0.015547767,-0.029948331,0.055383175,0.001029947,25.00821965,0,0,0,10.49795674,6.360548849,0.785652438,-2.129320744,952.8878096
63.6,1,1,0.284733186,-0.006250863,-9.790334618,1.39E-05,-0.000359559,-0.001432747,0.999429705,-0.000948446,0.015544199,-0.029962757,0.055383353,0.001031643,25.00784138,0,0,0,10.4979561,6.360736572,0.785652516,-2.12932075,952.8756281
63.62,1,1,0.284761175,-0.006266795,-9.790070134,3.01E-05,-0.000367473,-0.0014115,0.999429336,-0.000948558,0.015540546,-0.029976969,0.055383582,0.001032906,25.00746539,0,0,0,10.49795546,6.360922027,0.785652595,-2.129320757,952.863443
63.64,1,1,0.284789603,-0.006276361,-9.789812256,4.79E-05,-0.000375153,-0.001391004,0.999428974,-0.000948499,0.01553681,-0.029990975,0.05538386,0.001033758,25.00709171,0,0,0,10.49795483,6.361105222,0.785652673,-2.129320763,952.8512542
63.66,1,1,0.284818467,-0.006280003,-9.789560942,6.68E-05,-0.000382603,-0.001371466,0.999428619,-0.000948255,0.015532993,-0.030004784,0.055384188,0.001034225,25.00672036,0,0,0,10.49795419,6.361286165,0.785652752,-2.12932077,952.8390617
63.68,1,1,0.284847766,-0.006278212,-9.789316148,8.65E-05,-0.000389826,-0.001353064,0.999428271,-0.000947817,0.015529097,-0.030018406,0.055384564,0.001034337,25.00635139,0,0,0,10.49795355,6.361464863,0.78565283,-2.129320776,952.8268653
63.7,1,1,0.284877494,-0.006271518,-9.789077824,0.000106789,-0.000396828,-0.001335946,0.999427929,-0.000947178,0.015525125,-0.030031854,0.055384987,0.001034126,25.00598481,0,0,0,10.49795291,6.361641325,0.785652908,-2.129320783,952.8146649
63.72,1,1,0.284907645,-0.006260477,-9.788845918,0.000127332,-0.000403612,-0.001320229,0.999427593,-0.000946335,0.015521077,-0.03004514,0.055385458,0.001033627,25.00562067,0,0,0,10.49795228,6.361815559,0.785652987,-2.129320789,952.8024606
63.74,1,1,0.284938211,-0.006245664,-9.788620371,0.000147856,-0.000410183,-0.001306003,0.999427263,-0.000945286,0.015516957,-0.03005828,0.055385974,0.001032875,25.00525898,0,0,0,10.49795164,6.361987574,0.785653065,-2.129320796,952.790252
63.76,1,1,0.28496918,-0.00622766,-9.788401122,0.000168107,-0.000416545,-0.001293328,0.999426938,-0.000944032,0.015512766,-0.030071289,0.055386536,0.001031906,25.00489978,0,0,0,10.497951,6.36215738,0.785653143,-2.129320802,952.7780392
63.78,1,1,0.28500054,-0.006207047,-9.788188103,0.000187852,-0.000422704,-0.001282237,0.999426618,-0.000942579,0.015508506,-0.030084181,0.055387141,0.001030757,25.00454308,0,0,0,10.49795037,6.362324986,0.785653222,-2.129320809,952.7658222
63.8,1,1,0.285032277,-0.006184396,-9.787981245,0.000206882,-0.000428665,-0.00127274,0.999426301,-0.000940932,0.015504181,-0.030096974,0.055387791,0.001029464,25.00418893,0,0,0,10.49794973,6.362490403,0.7856533,-2.129320815,952.7536007
63.82,1,1,0.285064376,-0.006160263,-9.787780474,0.000225013,-0.000434431,-0.00126482,0.999425988,-0.0009391,0.015499791,-0.030109683,0.055388482,0.001028062,25.00383733,0,0,0,10.49794909,6.362653639,0.785653378,-2.129320822,952.7413747
63.84,1,1,0.28509682,-0.00613518,-9.787585711,0.000242086,-0.000440007,-0.001258441,0.999425678,-0.000937092,0.015495339,-0.030122323,0.055389215,0.001026586,25.00348831,0,0,0,10.49794845,6.362814708,0.785653457,-2.129320829,952.7291441
63.86,1,1,0.285129591,-0.006109649,-9.787396876,0.000257969,-0.000445398,-0.001253547,0.999425371,-0.00093492,0.015490827,-0.030134909,0.055389988,0.001025067,25.0031419,0,0,0,10.49794782,6.362973619,0.785653535,-2.129320835,952.7169089
63.88,1,1,0.285162671,-0.006084141,-9.787213886,0.000272553,-0.000450608,-0.001250065,0.999425065,-0.000932596,0.015486258,-0.030147456,0.055390801,0.001023535,25.00279812,0,0,0,10.49794718,6.363130385,0.785653614,-2.129320842,952.704669
63.9,1,1,0.28519604,-0.006059085,-9.787036655,0.000285757,-0.000455642,-0.001247907,0.999424762,-0.000930135,0.015481634,-0.030159976,0.055391651,0.001022019,25.00245698,0,0,0,10.49794654,6.363285019,0.785653692,-2.129320848,952.6924243
63.92,1,1,0.285229677,-0.006034873,-9.786865096,0.000297525,-0.000460503,-0.001246974,0.999424459,-0.000927551,0.015476957,-0.030172483,0.055392539,0.001020545,25.0021185,0,0,0,10.4979459,6.363437533,0.78565377,-2.129320855,952.6801747
63.94,1,1,0.285263564,-0.006011848,-9.786699119,0.000307822,-0.000465195,-0.001247154,0.999424157,-0.000924857,0.015472228,-0.030184989,0.055393463,0.001019134,25.00178271,0,0,0,10.49794527,6.363587939,0.785653849,-2.129320861,952.6679202
63.96,1,1,0.285297678,-0.005990314,-9.786538636,0.000316639,-0.000469723,-0.001248332,0.999423856,-0.000922069,0.01546745,-0.030197502,0.055394422,0.001017807,25.00144962,0,0,0,10.49794463,6.363736253,0.785653927,-2.129320868,952.6556607
63.98,1,1,0.285332,-0.005970523,-9.786383555,0.000323985,-0.000474089,-0.001250383,0.999423554,-0.000919203,0.015462626,-0.030210033,0.055395415,0.001016581,25.00111924,0,0,0,10.49794399,6.363882488,0.785654005,-2.129320874,952.6433962
64,1,1,0.28536651,-0.005952686,-9.786233787,0.000329889,-0.000478296,-0.001253183,0.999423253,-0.000916271,0.015457757,-0.030222589,0.055396441,0.00101547,25.0007916,0,0,0,10.49794336,6.364026657,0.785654084,-2.129320881,952.6311265
64.02,1,1,0.285401187,-0.005936966,-9.786089239,0.000334398,-0.000482348,-0.001256604,0.99942295,-0.00091329,0.015452844,-0.030235177,0.055397499,0.001014486,25.0004667,0,0,0,10.49794272,6.364168777,0.785654162,-2.129320888,952.6188516
64.04,1,1,0.285436013,-0.005923481,-9.785949824,0.000337574,-0.000486248,-0.001260521,0.999422648,-0.000910272,0.015447891,-0.030247803,0.055398587,0.001013638,25.00014455,0,0,0,10.49794208,6.364308862,0.78565424,-2.129320894,952.6065715
64.06,1,1,0.285470967,-0.005912308,-9.785815451,0.000339494,-0.000489997,-0.001264809,0.999422344,-0.00090723,0.015442899,-0.03026047,0.055399705,0.00101293,24.99982518,0,0,0,10.49794144,6.364446928,0.785654319,-2.129320901,952.5942861
64.08,1,1,0.285506031,-0.005903483,-9.785686032,0.000340242,-0.000493599,-0.00126935,0.99942204,-0.000904177,0.01543787,-0.030273181,0.055400852,0.001012367,24.99950859,0,0,0,10.49794081,6.364582989,0.785654397,-2.129320907,952.5819954
64.1,1,1,0.28554119,-0.005897004,-9.785561482,0.000339916,-0.000497056,-0.001274029,0.999421734,-0.000901123,0.015432805,-0.030285939,0.055402027,0.00101195,24.99919479,0,0,0,10.49794017,6.364717062,0.785654475,-2.129320914,952.5696992
64.12,1,1,0.285576424,-0.005892836,-9.785441716,0.000338618,-0.00050037,-0.00127874,0.999421428,-0.00089808,0.015427707,-0.030298743,0.055403228,0.001011676,24.99888379,0,0,0,10.49793953,6.364849163,0.785654554,-2.12932092,952.5573976
64.14,1,1,0.28561172,-0.00589091,-9.78532665,0.000336457,-0.000503542,-0.001283384,0.99942112,-0.000895056,0.015422576,-0.030311594,0.055404455,0.001011543,24.99857561,0,0,0,10.4979389,6.364979309,0.785654632,-2.129320927,952.5450905
64.16,1,1,0.285647062,-0.005891131,-9.785216203,0.000333545,-0.000506576,-0.00128787,0.999420811,-0.000892058,0.015417416,-0.03032449,0.055405707,0.001011545,24.99827024,0,0,0,10.49793826,6.365107514,0.785654711,-2.129320934,952.5327779
64.18,1,1,0.285682435,-0.005893378,-9.785110296,0.000329994,-0.000509471,-0.001292117,0.999420501,-0.000889095,0.015412227,-0.030337429,0.055406983,0.001011675,24.9979677,0,0,0,10.49793762,6.365233797,0.785654789,-2.12932094,952.5204597
64.2,1,1,0.285717829,-0.00589751,-9.785008853,0.000325917,-0.000512231,-0.001296053,0.99942019,-0.000886171,0.01540701,-0.030350409,0.055408282,0.001011926,24.997668,0,0,0,10.49793698,6.365358172,0.785654867,-2.129320947,952.5081359
64.22,1,1,0.28575323,-0.005903368,-9.784911798,0.000321425,-0.000514856,-0.001299617,0.999419878,-0.000883292,0.015401768,-0.030363426,0.055409603,0.001012287,24.99737113,0,0,0,10.49793635,6.365480658,0.785654946,-2.129320953,952.4958064
64.24,1,1,0.285788628,-0.00591078,-9.784819058,0.000316626,-0.000517348,-0.001302758,0.999419565,-0.000880461,0.015396502,-0.030376475,0.055410946,0.001012749,24.99707711,0,0,0,10.49793571,6.36560127,0.785655024,-2.12932096,952.4834712
64.26,1,1,0.285824012,-0.005919565,-9.784730564,0.000311623,-0.000519708,-0.001305433,0.999419251,-0.000877679,0.015391213,-0.030389552,0.055412309,0.001013299,24.99678594,0,0,0,10.49793507,6.365720026,0.785655102,-2.129320966,952.4711302
64.28,1,1,0.285859374,-0.005929535,-9.784646246,0.000306513,-0.000521937,-0.001307611,0.999418937,-0.00087495,0.015385903,-0.030402653,0.055413693,0.001013928,24.99649763,0,0,0,10.49793444,6.365836941,0.785655181,-2.129320973,952.4587835
64.3,1,1,0.285894706,-0.005940496,-9.784566039,0.000301387,-0.000524038,-0.001309272,0.999418622,-0.000872272,0.015380572,-0.030415773,0.055415096,0.001014622,24.99621217,0,0,0,10.4979338,6.365952032,0.785655259,-2.12932098,952.446431
64.32,1,1,0.285929999,-0.005952257,-9.784489877,0.000296329,-0.000526011,-0.001310401,0.999418307,-0.000869647,0.015375223,-0.030428905,0.055416517,0.001015369,24.99592957,0,0,0,10.49793316,6.366065316,0.785655337,-2.129320986,952.4340726
64.34,1,1,0.285965249,-0.005964629,-9.784417697,0.000291414,-0.000527857,-0.001310995,0.999417992,-0.000867072,0.015369856,-0.030442046,0.055417956,0.001016158,24.99564984,0,0,0,10.49793252,6.36617681,0.785655416,-2.129320993,952.4217084
64.36,1,1,0.286000448,-0.005977427,-9.78434944,0.000286709,-0.000529578,-0.001311059,0.999417676,-0.000864546,0.015364473,-0.030455189,0.055419412,0.001016978,24.99537297,0,0,0,10.49793189,6.36628653,0.785655494,-2.129321,952.4093382
64.38,1,1,0.286035591,-0.005990473,-9.784285045,0.000282274,-0.000531176,-0.001310602,0.999417361,-0.000862065,0.015359074,-0.030468329,0.055420885,0.001017816,24.99509896,0,0,0,10.49793125,6.366394492,0.785655572,-2.129321006,952.3969622
64.4,1,1,0.286070674,-0.006003601,-9.784224455,0.000278157,-0.00053265,-0.001309644,0.999417046,-0.000859628,0.015353662,-0.030481461,0.055422373,0.001018663,24.99482783,0,0,0,10.49793061,6.366500712,0.785655651,-2.129321013,952.3845802
64.42,1,1,0.286105693,-0.006016653,-9.784167613,0.000274399,-0.000534004,-0.001308208,0.999416731,-0.000857231,0.015348236,-0.030494581,0.055423877,0.001019508,24.99455956,0,0,0,10.49792998,6.366605207,0.785655729,-2.129321019,952.3721922
64.44,1,1,0.286140643,-0.006029485,-9.784114465,0.000271032,-0.000535237,-0.001306324,0.999416416,-0.00085487,0.015342799,-0.030507684,0.055425396,0.001020341,24.99429415,0,0,0,10.49792934,6.366707993,0.785655807,-2.129321026,952.3597982
64.46,1,1,0.286175522,-0.006041967,-9.784064955,0.000268079,-0.000536352,-0.001304024,0.999416103,-0.00085254,0.015337351,-0.030520765,0.055426929,0.001021155,24.99403162,0,0,0,10.4979287,6.366809086,0.785655886,-2.129321033,952.3473982
64.48,1,1,0.286210326,-0.006053983,-9.784019031,0.000265556,-0.000537351,-0.001301345,0.99941579,-0.000850237,0.015331893,-0.030533821,0.055428476,0.001021942,24.99377195,0,0,0,10.49792806,6.366908502,0.785655964,-2.129321039,952.3349922
64.5,1,1,0.286245052,-0.006065431,-9.783976641,0.000263471,-0.000538233,-0.001298326,0.999415477,-0.000847957,0.015326427,-0.030546848,0.055430036,0.001022695,24.99351514,0,0,0,10.49792743,6.367006256,0.785656042,-2.129321046,952.3225801
64.52,1,1,0.286279699,-0.006076228,-9.783937733,0.000261822,-0.000539002,-0.00129501,0.999415166,-0.000845696,0.015320953,-0.030559843,0.055431608,0.001023408,24.99326119,0,0,0,10.49792679,6.367102364,0.785656121,-2.129321052,952.3101619
64.54,1,1,0.286314262,-0.006086301,-9.783902256,0.000260604,-0.000539659,-0.001291438,0.999414855,-0.000843449,0.015315472,-0.030572803,0.055433193,0.001024077,24.99301011,0,0,0,10.49792615,6.367196843,0.785656199,-2.129321059,952.2977377
64.56,1,1,0.286348741,-0.006095598,-9.783870159,0.000259805,-0.000540205,-0.001287652,0.999414546,-0.000841211,0.015309986,-0.030585727,0.055434789,0.001024698,24.99276188,0,0,0,10.49792552,6.367289707,0.785656277,-2.129321066,952.2853073
64.58,1,1,0.286383133,-0.006104078,-9.783841394,0.000259405,-0.000540642,-0.001283697,0.999414237,-0.000838979,0.015304495,-0.030598611,0.055436396,0.001025268,24.9925165,0,0,0,10.49792488,6.367380973,0.785656356,-2.129321072,952.2728709
64.6,1,1,0.286417434,-0.006111715,-9.783815909,0.000259383,-0.000540972,-0.001279613,0.99941393,-0.000836749,0.015299,-0.030611456,0.055438014,0.001025786,24.99227397,0,0,0,10.49792424,6.367470655,0.785656434,-2.129321079,952.2604283
64.62,1,1,0.286451643,-0.006118498,-9.783793656,0.000259712,-0.000541196,-0.001275442,0.999413624,-0.000834516,0.015293502,-0.030624259,0.055439642,0.001026249,24.99203429,0,0,0,10.4979236,6.367558769,0.785656512,-2.129321086,952.2479796
64.64,1,1,0.286485758,-0.006124428,-9.783774585,0.000260362,-0.000541316,-0.001271222,0.999413319,-0.000832278,0.015288003,-0.03063702,0.055441279,0.001026658,24.99179745,0,0,0,10.49792297,6.367645331,0.78565659,-2.129321092,952.2355247
64.66,1,1,0.286519775,-0.006129518,-9.783758647,0.0002613,-0.000541335,-0.001266989,0.999413015,-0.000830031,0.015282502,-0.030649739,0.055442926,0.001027014,24.99156344,0,0,0,10.49792233,6.367730356,0.785656669,-2.129321099,952.2230637
64.68,1,1,0.286553693,-0.006133791,-9.783745792,0.000262491,-0.000541254,-0.001262777,0.999412712,-0.000827773,0.015277002,-0.030662416,0.055444582,0.001027317,24.99133227,0,0,0,10.49792169,6.367813858,0.785656747,-2.129321106,952.2105966
64.7,1,1,0.286587507,-0.006137281,-9.783735972,0.0002639,-0.000541075,-0.001258619,0.99941241,-0.000825501,0.015271503,-0.030675051,0.055446245,0.00102757,24.99110392,0,0,0,10.49792106,6.367895854,0.785656825,-2.129321112,952.1981233
64.72,1,1,0.286621215,-0.006140028,-9.783729138,0.00026549,-0.000540799,-0.00125454,0.999412109,-0.000823214,0.015266005,-0.030687645,0.055447917,0.001027774,24.99087838,0,0,0,10.49792042,6.367976358,0.785656904,-2.129321119,952.1856438
64.74,1,1,0.286654815,-0.006142082,-9.783725238,0.000267225,-0.00054043,-0.001250567,0.99941181,-0.000820909,0.01526051,-0.030700199,0.055449596,0.001027934,24.99065566,0,0,0,10.49791978,6.368055385,0.785656982,-2.129321126,952.1731582
64.76,1,1,0.286688302,-0.006143497,-9.783724226,0.000269069,-0.000539968,-0.00124672,0.999411511,-0.000818586,0.015255019,-0.030712715,0.055451281,0.001028052,24.99043575,0,0,0,10.49791914,6.368132952,0.78565706,-2.129321132,952.1606664
64.78,1,1,0.286721673,-0.006144333,-9.78372605,0.000270986,-0.000539416,-0.001243018,0.999411213,-0.000816243,0.015249533,-0.030725193,0.055452973,0.001028131,24.99021863,0,0,0,10.49791851,6.368209072,0.785657139,-2.129321139,952.1481684
64.8,1,1,0.286754924,-0.006144652,-9.783730661,0.000272943,-0.000538775,-0.001239474,0.999410916,-0.00081388,0.015244051,-0.030737635,0.055454671,0.001028176,24.9900043,0,0,0,10.49791787,6.368283761,0.785657217,-2.129321146,952.1356643
64.82,1,1,0.286788052,-0.006144518,-9.783738009,0.000274909,-0.000538048,-0.001236101,0.99941062,-0.000811496,0.015238576,-0.030750043,0.055456375,0.00102819,24.98979276,0,0,0,10.49791723,6.368357034,0.785657295,-2.129321152,952.123154
64.84,1,1,0.286821053,-0.006144,-9.783748044,0.000276852,-0.000537236,-0.001232905,0.999410324,-0.000809092,0.015233108,-0.030762418,0.055458084,0.001028179,24.98958399,0,0,0,10.4979166,6.368428907,0.785657374,-2.129321159,952.1106375
64.86,1,1,0.286853923,-0.006143162,-9.783760717,0.000278746,-0.000536342,-0.001229892,0.999410029,-0.000806669,0.015227649,-0.030774763,0.055459797,0.001028145,24.98937798,0,0,0,10.49791596,6.368499394,0.785657452,-2.129321166,952.0981149
64.88,1,1,0.286886657,-0.006142071,-9.783775978,0.000280567,-0.000535367,-0.001227063,0.999409735,-0.000804226,0.015222197,-0.030787078,0.055461514,0.001028093,24.98917473,0,0,0,10.49791532,6.36856851,0.78565753,-2.129321172,952.0855862
64.9,1,1,0.286919251,-0.006140791,-9.783793776,0.000282291,-0.000534313,-0.001224417,0.999409441,-0.000801764,0.015216756,-0.030799367,0.055463235,0.001028027,24.98897422,0,0,0,10.49791468,6.36863627,0.785657609,-2.129321179,952.0730513
64.92,1,1,0.286951702,-0.006139384,-9.783814062,0.000283901,-0.000533183,-0.001221951,0.999409148,-0.000799285,0.015211325,-0.03081163,0.055464959,0.001027952,24.98877646,0,0,0,10.49791405,6.36870269,0.785657687,-2.129321186,952.0605103
64.94,1,1,0.286984004,-0.006137907,-9.783836786,0.00028538,-0.000531977,-0.00121966,0.999408855,-0.00079679,0.015205905,-0.03082387,0.055466686,0.00102787,24.98858142,0,0,0,10.49791341,6.368767785,0.785657765,-2.129321192,952.0479631
64.96,1,1,0.287016153,-0.006136415,-9.783861898,0.000286714,-0.000530698,-0.001217535,0.999408562,-0.00079428,0.015200497,-0.030836088,0.055468416,0.001027785,24.98838909,0,0,0,10.49791277,6.36883157,0.785657844,-2.129321199,952.0354099
64.98,1,1,0.287048144,-0.00613496,-9.783889349,0.000287894,-0.000529347,-0.001215566,0.99940827,-0.000791757,0.015195102,-0.030848285,0.055470147,0.001027701,24.98819947,0,0,0,10.49791214,6.36889406,0.785657922,-2.129321206,952.0228505
65,1,1,0.287079975,-0.006133587,-9.783919089,0.000288912,-0.000527927,-0.001213743,0.999407978,-0.000789222,0.01518972,-0.030860464,0.05547188,0.001027621,24.98801255,0,0,0,10.4979115,6.368955269,0.785658,-2.129321213,952.010285
65.02,1,1,0.287111639,-0.006132337,-9.78395107,0.000289763,-0.000526438,-0.001212054,0.999407686,-0.000786678,0.015184353,-0.030872626,0.055473614,0.001027547,24.9878283,0,0,0,10.49791086,6.369015214,0.785658078,-2.129321219,951.9977135
65.04,1,1,0.287143133,-0.006131246,-9.783985243,0.000290446,-0.000524883,-0.001210484,0.999407394,-0.000784124,0.015179,-0.030884771,0.055475349,0.001027481,24.98764673,0,0,0,10.49791022,6.369073908,0.785658157,-2.129321226,951.9851359
65.06,1,1,0.287174452,-0.006130345,-9.78402156,0.000290961,-0.000523264,-0.001209021,0.999407102,-0.000781564,0.015173664,-0.030896901,0.055477084,0.001027427,24.98746782,0,0,0,10.49790959,6.369131368,0.785658235,-2.129321233,951.9725522
65.08,1,1,0.287205593,-0.006129658,-9.784059972,0.00029131,-0.000521581,-0.00120765,0.99940681,-0.000778999,0.015168344,-0.030909017,0.055478819,0.001027384,24.98729156,0,0,0,10.49790895,6.369187608,0.785658313,-2.129321239,951.9599625
65.1,1,1,0.287236551,-0.006129207,-9.784100432,0.000291499,-0.000519837,-0.001206357,0.999406518,-0.000776431,0.01516304,-0.03092112,0.055480553,0.001027356,24.98711793,0,0,0,10.49790831,6.369242642,0.785658392,-2.129321246,951.9473668
65.12,1,1,0.287267323,-0.006129006,-9.784142893,0.000291533,-0.000518032,-0.001205126,0.999406226,-0.000773861,0.015157755,-0.030933211,0.055482287,0.001027343,24.98694692,0,0,0,10.49790768,6.369296487,0.78565847,-2.129321253,951.934765
65.14,1,1,0.287297904,-0.006129066,-9.784187309,0.000291421,-0.000516169,-0.001203945,0.999405934,-0.00077129,0.015152487,-0.030945289,0.055484019,0.001027345,24.98677852,0,0,0,10.49790704,6.369349157,0.785658548,-2.129321259,951.9221573
65.16,1,1,0.287328291,-0.006129391,-9.784233633,0.000291173,-0.000514249,-0.001202798,0.999405642,-0.00076872,0.015147239,-0.030957356,0.05548575,0.001027363,24.98661271,0,0,0,10.4979064,6.369400667,0.785658627,-2.129321266,951.9095436
65.18,1,1,0.28735848,-0.006129984,-9.784281821,0.000290799,-0.000512273,-0.001201674,0.999405349,-0.000766153,0.015142011,-0.030969411,0.055487478,0.001027398,24.98644949,0,0,0,10.49790577,6.369451032,0.785658705,-2.129321273,951.896924
65.2,1,1,0.287388468,-0.00613084,-9.784331827,0.000290311,-0.000510242,-0.001200558,0.999405057,-0.000763589,0.015136802,-0.030981455,0.055489205,0.001027449,24.98628883,0,0,0,10.49790513,6.369500266,0.785658783,-2.12932128,951.8842984
65.22,1,1,0.287418252,-0.006131953,-9.784383607,0.000289721,-0.000508159,-0.001199441,0.999404764,-0.00076103,0.015131614,-0.030993488,0.055490928,0.001027516,24.98613073,0,0,0,10.49790449,6.369548384,0.785658861,-2.129321286,951.8716669
65.24,1,1,0.287447829,-0.006133314,-9.784437117,0.000289041,-0.000506024,-0.00119831,0.999404472,-0.000758477,0.015126448,-0.03100551,0.055492649,0.001027599,24.98597517,0,0,0,10.49790385,6.369595401,0.78565894,-2.129321293,951.8590296
65.26,1,1,0.287477196,-0.006134908,-9.784492315,0.000288285,-0.000503839,-0.001197157,0.999404179,-0.00075593,0.015121303,-0.03101752,0.055494366,0.001027696,24.98582213,0,0,0,10.49790322,6.369641332,0.785659018,-2.1293213,951.8463863
65.28,1,1,0.28750635,-0.006136721,-9.784549159,0.000287465,-0.000501604,-0.001195972,0.999403886,-0.000753389,0.015116181,-0.031029518,0.055496079,0.001027806,24.98567161,0,0,0,10.49790258,6.369686192,0.785659096,-2.129321307,951.8337372
65.3,1,1,0.287535289,-0.006138735,-9.784607605,0.000286594,-0.000499322,-0.00119475,0.999403593,-0.000750857,0.015111081,-0.031041504,0.055497789,0.00102793,24.98552357,0,0,0,10.49790194,6.369729993,0.785659175,-2.129321313,951.8210823
65.32,1,1,0.28756401,-0.006140931,-9.784667615,0.000285685,-0.000496993,-0.001193482,0.999403299,-0.000748332,0.015106005,-0.031053478,0.055499494,0.001028065,24.98537802,0,0,0,10.49790131,6.369772752,0.785659253,-2.12932132,951.8084216
65.34,1,1,0.287592511,-0.006143288,-9.784729146,0.000284749,-0.000494619,-0.001192165,0.999403006,-0.000745816,0.015100953,-0.031065438,0.055501195,0.00102821,24.98523493,0,0,0,10.49790067,6.369814483,0.785659331,-2.129321327,951.7957551
65.36,1,1,0.287620791,-0.006145784,-9.78479216,0.000283798,-0.000492201,-0.001190794,0.999402712,-0.000743308,0.015095925,-0.031077385,0.05550289,0.001028364,24.9850943,0,0,0,10.49790003,6.369855199,0.78565941,-2.129321334,951.7830829
65.38,1,1,0.287648848,-0.006148399,-9.784856617,0.000282843,-0.000489739,-0.001189366,0.999402418,-0.000740809,0.015090921,-0.031089318,0.055504581,0.001028526,24.98495609,0,0,0,10.49789939,6.369894915,0.785659488,-2.12932134,951.7704049
65.4,1,1,0.287676679,-0.006151109,-9.784922479,0.000281892,-0.000487236,-0.00118788,0.999402125,-0.000738318,0.015085943,-0.031101236,0.055506266,0.001028694,24.98482031,0,0,0,10.49789876,6.369933645,0.785659566,-2.129321347,951.7577213
65.42,1,1,0.287704283,-0.006153894,-9.784989707,0.000280956,-0.000484692,-0.001186335,0.999401831,-0.000735835,0.01508099,-0.031113139,0.055507945,0.001028867,24.98468693,0,0,0,10.49789812,6.369971403,0.785659644,-2.129321354,951.7450319
